,categories,text
205,1,true story - I actually found several $50's and $20's in the street durring a rain storm and took to police station.. 90 days later I got to keep the money as it was unclaimed... I assume the person lost a lot more becuase the money was going down the street in the rain water river and down to the drain.. there must have been more but I missed it.. it was near 2 banks
206,1,"Catholics think Mary was born without sin, which is different than most other Christians.  That's the only real difference.  \n\nAlso mary is hugely popular in many countries especially spanish-speaking countries."
207,1,because some people must always be critical doesn't matter what it is
208,1,"It is called a Pall and symbolizes our baptismal gown.  (It should have been placed on the casket when it enters the Church, not put on the vestibule.) Our journey of faith, begun at baptism, reaches its fulfillment in death. Flowers, national flags, or flags or insignia of associations are usually not used during the Funeral Mass because one's affiliation with the community of faith, the Church, is the reason for our prayer, not one's service to country or one's affiliation with other associations. However, these other symbols may be present at the mortuary chapel, in procession to and from church, in the vestibule of the church, and at the cemetery."
209,1,"Calyborri\n\nCalyborri Ine Kneale was my ancestress from Mallenhowne, Isle of Man.\n\nAlwara, Alvarissa, Lucia, Alice, Helwise, Bridget, Ada, etc. are all other names from that time period in my family tree.\n\nIf you want Norse/Viking names, I have a BUNCH of those too!"
210,1,"Are you trying to choose a Confirmation name??  The reason you do that is to have someone in heaven praying for you - and also someone whose life, legend, or legacy impacts you or makes you want to be like them. . . .\nYou can choose either a male or female saint for your Confirmation name, altho' more girls have picked out male Saints' names than guys picking female names.  Anyway, you should think carefully and prayerfully about which Saint you'll choose to be your prayer partner in Heaven!!\n(At our church, it can also be the name of someone in our family - like a grandma, etc. . . .)  We believe that there are many Saints, not all of them have been Canonized!!"
211,1,because dats d way v r made...we r born imperfect n d entire life we strive towards perfection!
212,1,"Here is a good one:\n\nProverbs 31:10-12 and 25-31 \nA wife of noble character who can find? \nShe is worth far more than rubies. \nHer husband has full confidence in her \nand lacks nothing of value. \n\nShe brings him good, not harm, \nall the days of her life. \n\nShe is clothed with strength and dignity; \nshe can laugh at the days to come. \n\nShe speaks with wisdom, \nand faithful instruction is on her tongue. \n\nShe watches over the affairs of her household \nand does not eat the bread of idleness. \n\nHer children arise and call her blessed; \nher husband also, and he praises her: \n\n""Many women do noble things, \nbut you surpass them all."" \n\nCharm is deceptive, and beauty is fleeting; \nbut a woman who fears the LORD is to be praised. \n\nGive her the reward she has earned, \nand let her works bring her praise at the city gate.\n\nYou can find more by purchasing this book: ""The 100 Most Important Bible Verses for Women""."
213,1,Clap Clap Clap! Heidi
214,1,I'm LDS.  \n\nIt is the Church of Jesus Christ of Latter-Day Saints.
215,1,no
216,1,Because sin is in.
217,1,Your in a tough spot and I don't agree with unwanted guest.  BUT it is the holidays and you don't want to seem like a complete jerk by saying they can't come.  At least this time it is family his sister right?  So holidays are about family and sharing so your going to have to accept her 'partner' as part of your family.  If you keep pushing him away he may make your mother start spending the holidays away from you...since his family is excluded.  Do you see my point?  \nSo to keep the peace just suck it up and set out two extra places and try to keep the holiday spirit in your heart even though you want to strangle him!!
218,1,"great question\n\nreally great question,\n\nwould this not prove that they are able to think for themselves,  shocker,  but the only correct answer can't come from a sheeple,  but ill be surprised wont i and someone will quote their book"
219,1,"Come out of the closet with smoking?  This is'nt the 1920's woman can smoke.  Gawd, I'd hate to see you get embarrassed over a fart."
220,1,The first thing to do is to get to know a guy to begin with.\n\nAnd just let nature takes it's course
221,1,"Things to do in Grenoble :\n- Museums (Musee Dauphinois focus on the history of the region)\n- La Bastille (take the round gondola)\n\nBut there's a lot of things to do from Grenoble, if you want to have a nice view from the top of a mountain go to Chamrousse (45 min drive). You can also spend some time in the Chartreuse forest and visite the Monastry (very nice place and you may try their famous liquor) \nYou may also visit the Vercors and the musuem on WW2 (it was the center of the resistance movement.)\n\nFor the things to Buy : Liquor Chartreuse Verte. Walnuts"
222,1,Which culture are you refering to?   Could you be more specific?
223,1,NO!!But it things will get crazy
224,1,man
225,1,hahaha!\n\nI'm surprised no one said that's why they only buy CITGO gasoline. ;0P  \n\nI wonder what kind of gas Pat Robertson buys...
226,1,"Jesus made the answer to your question clear when he said ""all manner of sin and blasphemy will be forgiven among men.....(Matt.Ch.12 V31-32 being blasphemy against the Holy Ghost which involved a 2 fold Heavenly witness)as this is the only sin for which there is no forgiveness, then suicide is forgivable. Hope this helps."
227,1,hellville
228,1,"If I were a farmer with a large flock of sheep, the last person I would want looking after them is God.  \n\nMind you, on the basis of some of these answers, I think I might elect to keep something other than sheep anyway.  \n\nEvolution is indeed a pitifully slow process!"
229,1,I am most sad about the fact that so many people reject salvation through Jesus Christ and will spend all of eternity suffering in hell.  And I am also saddened when I fail to do my best to evangelize so that more people can be saved.
230,1,"The way He lived, and the power He wielded are evidences of His dual nature."
231,1,Yes
232,1,A countess.
233,1,"One can not say for sure, but there is no recording of such an action in the Bible."
234,1,"(Sam′u·el) [Name of God].\n\nA prominent prophet (Ac 3:24; 13:20), traditionally credited with the writership of the Bible books of Judges, Ruth, and part of First Samuel.\n\nPromised to the service of Jehovah as a Nazirite by his mother Hannah before conception (1Sa 1:11), Samuel was taken to the tabernacle at Shiloh upon being weaned (perhaps at the age of at least three years,  and was left there in the charge of High Priest Eli.  Thus Samuel, having a linen ephod girded on, ‘ministered to Jehovah’ as a boy.  As he grew, Samuel became “more likable both from Jehovah’s standpoint and from that of men.”\n\nBecomes Prophet at an Early Age. At night Samuel slept in “the temple of Jehovah, where the ark of God was,” and his first assignment in the morning appears to have been to open “the doors of Jehovah’s house.” \n\nLeads Israel in True Worship. Over 20 years later, at Samuel’s exhortation, the Israelites abandoned idolatrous worship and began serving Jehovah alone. \n\nThe days of Samuel brought additional reverses for the Philistines  and proved to be a period marked by outstanding Passover celebrations.  Samuel also seems to have worked out some arrangement for the Levite gatekeepers, and his arrangement may have served as a basis for the organization put into operation by David. \n\nAnoints Saul as King. The unfaithfulness of Samuel’s sons, coupled with the threat of warfare with the Ammonites, prompted the older men of Israel to request that Samuel appoint a king over them. \n\nAnoints David. \n\nSamuel died as an approved servant of Jehovah God after a lifetime of faithful service.  He had demonstrated persistence in fulfilling his commission, devotion to true worship, honesty in his dealings, and courage and firmness in announcing and upholding Jehovah’s judgments and decisions"
235,1,"usually they keep the title til death. when they get to the point where they cant really function at their job, their successor would step in for them but wouldnt officially get the title of being a king or queen yet."
236,1,I get grossed out too. That's why I can only watch NEXT untill they bring the guys out. Ughh. Thats when I flip to spongebob.
237,1,In some cases.
238,1,"I'm sorry sir/ma'am, unless someone here offers me a ride to work then i have no choice but to be splashed and there is nothing that i can do other wise."
239,1,it's just a part of her body.
240,1,"I believe tat some children are geared by their parents to just be acheavers and that's there reality. I believe its the attitude of you have to be the best. Therefore, you must do all you can to be. Even if that means not getting envolved in stuff that would supposely hinder there progress\nand success."
241,1,"First and foremost of all, the Amish beliefs prevent them to advance beyond the technologies of the 18th-century; thus, it will nearly impossible to find an Amish online (this in itself can be a blessing for them because of the technologies, men became more arrogant).\n\nSecondly, Amish is both a group of people as well as a belief-system.  They are NOT related in any ways to the Roman Catholic Church.  The Amish people, as mistakenly named as the Penn. Dutch, are actually Germans.  They call all Non-Amish as ""English"" whilst using their own dialect of German language within their own circles.\n\nThey are very religious with their own interpretation of the Christian Bible.  They believe in marrying one's own cousins is justified with their interpretation of the Bible.  They do not like modern technologies which they view as temptations and/or source of Satan's Evil."
242,1,England. Ewan McGregor. Much sex.
243,1,"I believe in evolution and it is a normal process called ""acceleration"",which made us,human getting taller every generation."
244,1,"Sometimes showing the love of God can be the hardest thing and you probably should have gone to God first with this problem so He can direct you in the best way of approaching this guy. When this happened to me a while ago, the Spirit directed me to speak to the guy, letting him know how much I did appreciate his interest in me but I really did not feel comfortable with the way he thought my being nice was ""flirty"". He then saw things from my viewpoint and we are friendly now, though not real friends.  But pray about this first, it helps."
245,1,I'm Kelly!
246,1,"Well, I think it's more politics that keep people from climbing Mt. Ararat, as it is in a politically volatile region. I'm sure the local gov't. doesn't want a bunch of religious loonies clambering around in their mountains, leaving trash everywhere and trying to find some non-existent boat. Of course, that doesn't stop Christians from believing any old thing they read about it.\n\nPlease, people, for once, think about the logistics of it. A boat that huge, made entirely of wood, COULD NOT survive an ocean voyage--it would collapse under its own weight, to say nothing of tons of cargo!  You cannot fit thousands upon thousands of animals onto a ship that size. There was almost no ventilation, except for tiny windows up at the top. Hello, FUMES, ANYONE?? Could 8 people keep up with the crap from thousands of animals? Where was it disposed of? Where did they keep food for that many animals? \n\nWhat about plant life? No, most seeds do not survive brackish water.  What about the fish? With few exceptions, they are adapted to either fresh or salt water, not both. \n\nWhat about animals that are so highly adapted to a specific environment that they die if taken out of it? Everglade kites feed exclusively on a specific type of snail, for which their beaks are adapted perfectly. Where did Noah get both the kites AND the snails?? Koalas and eucalyptus trees? Pandas and bamboo? Hummingbirds and various trumpet-shaped flowers?  Roadrunners and lizards? Egg-eating snakes and the eggs they feed on? Vultures and carrion? And then, how did he get them all back where they belong?  Good grief, this story is so silly that I can't believe anyone in the 21st century still takes it literally."
247,1,a religion and has been one for thousands of years.
248,1,"YOU SEE I HAVE THE SAME PROBLEM ALSO, SO EVERY YEAR I ALWAYS GO TO MY PARENTS HOME, B/C SHE IS NOT VERY WELL, AND I GET A LOT OF OFFERS TO GO TO MANY OTHER PLACES, BUT I TELL THEM, I DON'T KNOW HOW MUCH MY MOM HAS TO LIVE (WHICH BY THE WAY IS TRUE) SO MOST OF THEM UNDERSTANDING. I THINK YOU AND YOUR BROTHER SHOULD GO TO YOUR GRANDPARENTS FOR THANKSGIVING, B/C YOU DON'T KNOW HOW MUCH TIME THEY HAVE TO LIVE ALSO, AND IT WOULD MAKE THE SO HAPPY TO SEE THE BOTH OF YOU. TALK IT OUT WITH YOUR BROTHER. GOOD LUCK, AND I HOPE WHERE EVER YOU GO, THAT YOU WILL HAVE A HAPPY THANKSGIVING."
249,1,Friendster.com\nCollegeClub.com
250,1,"=is she were going there to pick up a guy I would say no, she should go by herself and just bee careful.  She might even take a girlfriend with her."
251,1,As far as her job goes FMLA(Family Medical Leave Act) allows her job to be protected.  Her doctors will have to complete the paperwork for her and it will secure her job for a year.  This is a federal law.
252,1,I would rather not judge. I was not there so i could not say yes or no. If they are guilty then they will be found out.
253,1,i would be travelling with my special someone... if i finally meet him... would be by his side as much as possible... and would spend most of the time together
254,1,"WOW,you're so witty..........ya right\n\nhttp://www.gotquestions.org"
255,1,"Oh, man.  That is absolutely hilarious.  Hats off to you, and I say ""uncle""."
256,1,"Excellent question, does the ""truth"" always set us free, or does it sometimes ""destroy"" us?"
257,1,"The only Church which God is going to rapture out from this earth before the Tribulation Period is his own true Church; which includes only those who have been washed in the blood of Jesus Christ, and cleanse from their sins by such. It is not going to be those who have worked real hard to try and please God; even though I am sure that it will include some of these. But the only ones who can look forward to the rapture before the Great Tribulation are those who have truly believed upon Jesus Christ, and received Him into their hearts by faith. These are the ones who truly make up the Church of God."
258,1,"According to Tolkien, elves are tall and stately.  They look like humans with pointy ears.  They are also immortal, but can be killed in battle or die of a broken heart.  Famous elves include Legolas, Elrond, Gil-Galad, and the Lady Galadriel."
259,1,"Equivalent to: Damn! Literally, it is an expression based off of emotional interest, often used to heighten a point or other verbal expression. It can be used to convey verbally an idea of either the physical pain of an individual, or even to simple express his/her interest and of something simply by using it to describe his/her sense of enthusiasm. Confused yet? Good. But then again, after reading this I'm sure you'll be using this expression in the proper context. :)"
260,1,It is only disrespect in America all other countries is is Natural like armpit hair I do I dint care where if I have to I do I do not like a tummy ache if it smells oh well I'm sorry EXCUSE ME:\nwww.angelsbargains.com
261,1,Islam is a beautiful and highly misunderstood religion that has been tarnished by both the American media and the violent fundamentalists who both have tried to twist it into something it is most certainly not. Islam is a way of life based on peace and the search for God.\n\n  Below is a source I've used for most of my research on the Koran and the Islamic path.
262,1,as far as i'm concerned you can worship anyone or anything you wish. only closed minded fools who are hoping some ghost from the past will give them some kind of treat after they die will tell you other wise.
263,1,"Sometimes it takes more than salvation to heal depression. Just remember that God sent the Holy Spirit to you to help you through everything you are experiencing. Keep reading the Bible, praying and attending church. \n\nIf your depression is medically based, be sure to get to a good doctor to address the issue.\n\nHold on to I Cor. 10:13"
264,1,"I'm not a JW, but I have some friends that are former ones, and we celebrated their first thanksgiving together.  It was really exciting.\nAnd I'm 28 and I get pretty freaking excited about my birthday.  There's nothing wrong with that."
265,1,666 is here where is the devil?\nHe is where I left him last-in my @$$ and his pitchfork is tickling it like some gerbil up in Richard Gere's @$$!!!!!!!
266,1,"Because they like to stereotype. Don't worry about them. ""They're"" so worried about other people having fun that they've forgotten how to do it, themselves! :) My best friend is a blonde, and she is so smart, it's not even funny. But she loves blonde jokes and learns aa many of them as possible so that when someone tries to pop off with a blonde joke, she can toss the punchline right back. Don't worry about them. You're great."
267,1,yes
268,1,geniuses are usually creative. \nbut not all creative people are geniuses.\ngenius status is determined by IQ testing. \nbut creativity cannot be measured.
269,1,"Up to the age of 18 I would say no my daughter lives on planet celebrity and the like, my wife is an expert in it."
270,1,"They hear and see the actions of people who claim to be Christians but live contrary to the teachings of Jesus Christ on the news and in the media. The only information they know about real Christianity is not what's being portrayed in our society. Therefore, that's all that they see and they believe that ALL Christians must be like that. Pray for them recmanor."
271,1,"Well my friend about Indonesia, The people are friendly and if u be kind to them and respect them they will respect to u as well. But u can only fine the good friend from there. and see the good side of their people."
272,1,".  In the name of Allah,Most Gracious Most Merciful\n SALAM\n          Sura 53 ,verse19..just before this verse .in this Sura Allah is telling us about the signs of of him which the Prophet Muhammad(peace be upon him) saw during his journey to heaven (this journey is called mayrrage in Islam) and every Muslim believes in it. Now in this verse from the heights of divine glory we come back again to this sorry earth,with its base idolatries.We are asked to""look at this picture(the signs of Allah)and at the later"" The three principal idols of pagan Arab idolatry were the goddess""Lat"" ""Uzza"",and""Manat"".Basically if understood correctly it means that how can anyone deny the clear signs of Allah and worship idols like that.\n\n    the thing you have written under this verse\n\n   ""THESE ARE THE EXALTED FEMALES\nMOUNTING NEARER AND NEARER TO ALLAH.""\n\n i don't understand where this came from...its is not in the Quran anywhere,,neither in any book of prophet Muhammad(peace be upon him) sayings called HADITH...these lines are fabricated and have nothing to do with Allah ,his messenger(peace be upon him)and Islam.\n\nnow the Sura 16 ,,is called ""Nahl"" and the verse 103 reads as follows\n   ""And We know well that they say: Only a man teacheth him. The speech of him at whom they falsely hint is outlandish, and this is clear Arabic speech.""\n    I challenge you to go check in any Quran in the world.You will find that I am telling the truth..PLEASE GIVE THE RIGHT REFERENCE ,,,and I will try my best to answer your question.\n\nsura 22,verse 50-52\n\nProphets and messengers are but humans.Their actions are righteous and their motives are pure,but in judging things from a human point of view,the suggestions may come to their mind (from satan) that it would be good to have power or wealth or influence for furthering Allah's cause,or that it may be good to conciliate some faction which may be irreconcilable.In fact.in Allah's plan,it may be opposite.Allah ., in his mercy and inspiration,will cancel any false or vein suggestions of this kind,and confirm and strengthen His own Commands and make known His will in his signs or revelations."
273,1,Samwise
274,1,"He could have been confused and tried denying how he really felt... especially since you both are so close it would almost be natural for him since there's already a connection between the two of you.\n\nI doubt he was leading you on and if he wasn't letting anyone know that he was gay there would almost be no way of you knowing.  He probably feels worse than you do right now and he might even be thinking be that he did lead you on in some way.  \n\nThe only thing I can say is that the longer you wait to talk to him again the more ackward things are going to be.  The sooner you get things out in the open and talk about it, the quicker everything will go back to normal.\n\nI'm bi and I actually had a similar expirience with a friend of mine who was gay.  We use to work together and he was always touchy feely; I assumed maybe he was bi like me... needless to say I was wrong.  (Even though I now know he is as gay as gay can be, he's got this thing with boobs lol, which I guess all guys do.)  \n\nI felt stupid for a long time but I didn't want my misunderstanding to affect things between us.  We talked about it and I realized that it wasn't an option to be his lover but ""friends"" aren't bad either.  I knew that keeping him as a friend meant I wouldn't lose him and losing him was the last thing that I wanted to happen.\n\nEverything is fine now and we're still really good friends.  Don't think that you're the first girl to fall for a gay guy because that's not true at all.  You get a man with the caring part of a woman... all straight ladies want that!!!  Just talk to him and let him know that no matter what you're going to continue to be there for him just as he will be there for you."
275,1,"I've always found it is best to go to the prospective employer in person with printed out resume in hand.  Try to see the Human Resources dept/manager rather than handing it to the receptionist at the front desk.  Always dress smartly even if it's just for a minimum wage job.  And last bit of advice is to try and research the company a little bit before you apply, that way if you do get an interview you can show just how serious you really are about working there.  Good luck."
276,1,When anyone forces another to anything against their will. any situation of power over. Abuse is abuse is abuse.
277,1,"Not a pastor, but when I was in grammar school, we had a nun who made a girl lick her saliva off the floor.  The nun had the girl so upset she was crying and drooled on the floor.  She intimidated everyone, including me for not being misspelling Chicago in the 3rd grade.  Needless to say, alot of people transferred out to public school."
278,1,Jesus in my life
279,1,aluminum
280,1,"if you mean, once or twice a month, i say nothing wrong with that, smoking, don't think so, mainly because it is more addictive and life threatening than alcohol.  if not done in abundancy then things should be fine when talking about drinking.  as far as working in a pub, yeah, go ahead!  nothing wrong with a job, it is a honest job.  and in the bible Jesus too walked among the sinners.  i'm a Christian and my minister has a saying it is ok to be ""of the world but not in it""  you can be around those doing wrong as long as you don't join in. and yes Jesus drank wine, but there was no alcohol then, it was a simple mixture of grapes, and berries. but smoking, ehh, i would try not to do that one.  i mean if your body is suppose to be a temple for God, then, who wants a smoked up chimney?  hope that helps.  take care and many blessings."
281,1,"Could be because Christmas is such a wonderful time of the year for some people with family and friends and happiness and laughs and presents and memories and stories and get-togethers and everything good and happy...and they've been waiting anxiously all year long for it to come -- and when it finally arrives, they realize, now that it's here, that it will soon be over, and then their vacation will be over and they'll have to go back to work and family will be gone back home and the tree will get taken down and the house will be quiet once again, and life will go back to normal and they'll have to wait another whoooole year before it comes back again!  and maybe they're just too busy thinking about that to really sit back, relax and enjoy the moment..."
282,1,have u tried here?\n\nhttp://www.sheetmusicplus.com/store/smp_detail.html?cart=33728462965482623&item=3661511
283,1,Because he was a barbarian.
284,1,"Ok, we don't celebrate holidays or birthdays. We follow the command in Matthew 24:14 to preach to all people and also the scripture in Acts 15:20,29 that says to keep abstaining from blood. We are obedient to the laws set by the government, but we are nuetral when it comes to politics. We didn't change the bible to fit our religion because if you read the king james version along with the new world translation you see they say the same things, the new world translation is written in a way to be better understood. If we changed it then we wouldn't be following in Jesus footsteps because he would never change Jehovah Gods message to fit his purpose.We believe all scriptures are inspired by God as brought out in 2 Timothy 3:16 even though it was written by man.We believe that when someone dies no matter if the person is a witness or not life does not continue anywhere else as brought out in Ecclesiastes 9:5,10. We also believe that while the bible is a guidline some scriptures describe symbolic accounts as examples and learning tools. We don't think we're perfect but we try to live in harmony with what we're taught from the bible. Yes we believe only a set number(144,000) go to heaven as brought out in Revelation 7:4-10 and the ones who do not have a hope of going to heaven will live on earth which is brought out in Psalms 37:29, 115:16 Matthew 5:5. We have meetings three days a week and we attend conventions and assemblies every year. We attend the memorial of Jesus death as directed in Luke 22:14-19 once a year.Feel free to ask me any other questions or any witness for that matter, we'll be happy to answer them."
285,1,"You compromise with each other everyone is different and if you can accept and you're group accept it then there is no problem, if someone doesn't want to join the group then that is their choice you cannot force people to join a group,"
286,1,"Heaven is just down the road, if you look real hard you can see it."
287,1,at home with his parents
288,1,"who says Americans are sophisticated,we have the higest crime rate in the world,we have more people in prison than all the rest of the world put together,we have over 40 million working people who have no health insurance,the only people who get full free coverage health care are in the slammer or are politicians, we are suppose to be a demoracy but you cant use certain word or you get thrown in the slammer,we give food stamps that are sold and traded for booze and drugs------------I think he is shedding a little light on a much needed subject its funny  !!"
289,1,"I am Muslim and I can answer this for you:\n\nA person is a Muslim when they CHOOSE to be a Muslim. It doesnt matter if your Mother, Father, and your whole family are Muslims--you can only be a Muslim when you CHOOSE Islam.\n\nThere are people whose parents are Muslims, but they themselves are not because they dont want to be. \n\nWhen a person become an adult, they have to make the decision to be a Muslim. It has to come from the heart and be sincere. \n\nWhat makes a person a Muslim is this:\n1. Believing there is only 1 God.\n\n2. Believing in the Prophets of God: Moses, Jesus, Abraham, King David, and all the many others--and believing in the messages they taught. And believing in the Koran as the last and final book sent from God. \n\n3. Believing in Day of Judgement and the AfterLife. Knowing that we are here on earth as a test; and in the end, God will reward us with Heaven or hellfire.\n\nThose are the main things-once you believe this, you will be guided to greater Truth as time goes by. \n\nCheck out this site, and it will answer Most of your questions.\nPeace"
290,1,"Good question. I'd say, confidence, intelligence, great character, lips, nice teeth, good smell...accents, foreign languages. A lot of things could be sexy."
291,1,most fairy tales have the prince charming that comes to rescue the princess/damsal in distress...\n\nrapunzel - the prince saves her from being locked in the tower\nsleeping beauty - wakes the princess who is under the wicked fairy's spell\nsnow white - the prince awakens her from a spell as well\ncinderella - the prince saves her from a life of hardship by looking past that and still taking her as his bride (that may be stretching the point a bit!! ha ha)\nhope it helps a little!!
292,1,"Go to http:/wikipedia.org and do a search for ""List of Ethnic Slurs"". That'll tell you."
293,1,"wait for the next DBrown's book ""Yet Another DaVinci Code"" -- an answer is there!!\n\nalternatively, make your own research into Leonardo's paintings!!"
294,1,"I struggle with this all the time.  I only know that the Commandments 1st law is to worship only God, for he is a jealous God....and that we aren't supposed to worship idols, etc.  Even if Jesus was the son of God, he was still born a human being and died like one....and how can you consider HIM to be God, when on the cross while he was dieing, he cried out, Father, forgive them....and Father, why hast thou forsaken me...into your hands I command my spirit.  That to me says he ISN""T God...he worshipped God himself, just like all the Jewish people did of the time.  For the very fear of offending God, I will not put Jesus first....and sometimes I see all these crosses on everything and everyone, aren't they considered statues or symbols?  God said NOT to worship them....and I pray for forgiveness if I am wrong.  I believe that there is God...he's the father of this universe, the creator.  I believe in the son because we are all sons and daughters of God if you think about it.  He created us.  And I believe in the spirit because that is what leaves the body.  And I wonder if everlasting life...what is different about that and reincarnation?  I have so many questions myself....but to me, God comes first.  I could be very wrong but it is up to each person to figure it out...and HOPE, like me, that they might be correct."
295,1,"India is taking big leaps towards development ,education ,the new generation is dynamic  and the coming generation will change the whole scenario of society,they are becoming ""GLOBAL"""
296,1,"ANYONE can be called, the choice is up to us. However, we must believe and if we truly believe then we will follow the commands He set down for us. Belief takes more then intellectual knowledge, belief is action and knowledge working together. Simply acknowledging God is not belief, even Satan and his demons believe there is a God and that Jesus is His Son. You believe by hearing the Word, Romans 10:17 So then faith comes by hearing, and hearing by the word of God.\n\nJeremiah 29:11-14 \n11 For I know the thoughts that I think toward you, says the LORD, thoughts of peace and not of evil, to give you a future and a hope. 12 Then you will call upon Me and go and pray to Me, and I will listen to you. 13 And you will seek Me and find Me, when you search for Me with all your heart. 14 I will be found by you, says the LORD, and I will bring you back from your captivity; I will gather you from all the nations and from all the places where I have driven you, says the LORD, and I will bring you to the place from which I cause you to be carried away captive.\n\nMany claim to be Christians and many think they are, but only a small amount truly are Christians. When you truly seek God with your heart and you follow His commands then you will understand.\nLuke 10:22-25 (New International Version)\n 22""All things have been committed to me by my Father. No one knows who the Son is except the Father, and no one knows who the Father is except the Son and those to whom the Son chooses to reveal him."" \n23Then he turned to his disciples and said privately, ""Blessed are the eyes that see what you see. 24For I tell you that many prophets and kings wanted to see what you see but did not see it, and to hear what you hear but did not hear it.""\nI am reading the same Bible I was reading before I became a true Christian, but it is vastly different when I read the words. It is as if the missing pieces to a puzzle have been returned, or someone who needs to wear glasses finally gets a pair and puts them on."
297,1,"www.ebay.ca, www.ebay.com"
298,1,Americans
299,1,"You are saved when you have accept Jesus as your savior and ask him to come into your life.   Jesus died for your salvation.  \n\nSometimes we humans need to see a ""miracle"" or an answer to prayer to give us a boost in our spiritual lives.  I think you just had one.  \n\nGod honored your prayer so please do your best to honor God by keeping your promise.  It is you who will benefit by the knowledge of God's kingdom and His purpose and will in your life.  Believe me, God wants to bless you far more than you want to be blessed.  \n\nMay I make a suggestion about your bible?  I don't know which version you use, but I suggest you visit a local Christian book store and look through the many versions to find the one you understand the most clearly.  I prefer the Zondervan New International  Version Study Bible, but my husband prefers the New King James Version.  \n\nBefore you read the Bible, you should always ask that God open your eyes to the meaning and understanding of what you are reading.  Nothing will stop you from reading the bible quicker than not being able to understand it.\n\nFinally, have a plan to read it.  Most Bibles have a one year reading plan in them that includes daily readings from both the Old and New Testaments.  And do not be afraid to ask trusted Christians what a verse means.  You can study it together if you need to."
300,1,Yes. Holy means set apart for God's purposes.
301,1,"Thank you for sharing this story, I laughed my ass off. You both must have a great sense of humor. I dont know just have fun with who you are and stay suportive for each other. Remember there is someone for everyone and it looks like you both found each other..."
302,1,"Shoo', lemme hit chu up with da coolbeenz infomation.\n\n- Cool kids make their sentences appear grammatically correct, or at least indicate they know how to use grammar by capitalizing the first letter of their sentence and ending it with a period.\n\n- Lol never really is acknowledged as the whole ""laugh out loud"" thing.. it's just indicating laughter in general. ""Oh you're so funny. Lol."" You can also say Lawl, Lollerskates, lool, kik. Don't ask why, people just assume those are kewl. Other forms of laughter can include ""ROFL"" Which is ""rolling on the floor laughing"" Or ""LMAO"" Which is ""laughing my ass off"". Could also always just say ""Hehe"" ""haha"". \n\n- Shortening words.. for example ""Seriously"" can either become ""Srsly."" Or ""Serially."" Again, don't ask why, people think it's kool.\n\n- Don't ask ASL anymore. ASL is so ghey. It means you're a horny bastard lookin' for some sorry cyb0rg seckz to give you more of a reason to touch yourself. Not cool. Just simply ask when you're curious.. ""Oh, where do you live btw?"" ""And how old are you?"" People tend to play it off as if those certain facts don't matter because they're not internet predators looking for cyb0rgz, but rather a nice conversation with whomever.\n\n- FTW. It's the newest acronym that I know of. I think it's pretty ghey, but other people like it. ""For the win"" is what it means. You usually say it after you've made a comment that defeats the previous comment relevant to topic. Say it's favorite cereal.. and someone says Froot loops.. you'd then proceed to say ""Cinnamon Toast CRUNK, ftw."" And thus.. you've pwned them.\n\n- Pwn is to ""own"" as in, defeat someone to silence.. usually when your witty remark has bested theirs. Pwning is something you should be proud of. How proud? As proud as someone could be for winning an intranet argument.\n\nThe rest is simply using the English language.. using too much internet lingo makes you look like a retard, so just stick to the above.\n\nOh.. don't forget the emotion icons.. or shall we say.. ""Emoticons"". =/, =), =D, =P, D=, and variations of eyes using colons "":"" instead. Could also use more japanese-y ones ^-^ -_-; o_o ._. to name a few. Semi colons or apostrophes indicate some kind of sweat. Don't ask me why.\n\nTry not to get hooked onto emoticons though. I'm beginning to think they're lame although I can't stop using them.. and it sickens me to death."
303,1,San Francisco!
304,1,"I'm going to be Momma, and my girlfriend will be Mommy.  When they get older, we'll have to see if they want to use Mom for one or both of us and let them decide what they like. \n\nChidlren who grow up in same sex households just get used to being specific when they're calling their parents.  It really is the least of one's problems with same sex parenting."
305,1,"Smells bad, grayish in color, and probably watery I imagine.  Eewww!"
306,1,"Amen, and if I die this very moment, I will have my gain because to die is gain, and to live is Christ."
307,1,"Languages are learnt by absorbing it's dialects by the subconcious mind. When you learn a language when you are grown up it is harder to learn it. The same language would have been learnt easily had it been learnt in childhood. For example , if you begin to learn chinese it is extremely difficult when you are grown up as your concious mind interferes with the learning process but have you noticed that the chinese children have mastered it since their early years? The same Logic holds true for all languages.\n\nNow coming to the central point of using a language. This is governed by your mood & your requirement of Communicating. The best of the best speakers communicating in many languages  ALWAYS curse , use unusable words in THEIR MOTHER TONGUE. But when it comes to meeting their needs they revert to what will benefit them the most. For example ,according to your moods, governed by the subconcious partly residing in the Right brain you will pass comments on a woman/man you have a crush on, in a language she/he won't understand in a Public place. So you can see that the usage of language is governed by your mind especially the subconcious."
308,1,"i can always find an explaination ... so it doesnt go unexplained ..\neven if that explaination is what would be paranormal to some\nonce explained , it isnt unexplainable\n\nbut yes i have had many"
309,1,"As a pastor it means I am not under anyone's control, since I have been set free by God, but that I willingly serve others in the same was that Jesus, who was under no one's control, came to serve the people willingly."
310,1,"Because in Islam, the children take on the faith of the father. And the woman is charged with raising the children. And in this scenario, it's feared that the woman will teach the children of another faith, and lose her faith in Islam while she attempts to do so.\n\nin Judaism, children take the Mother's faith. hence, a Jewish person would  remain Jewish even though he/she converted to another religion. \n\n(different Laws>> new covenant)"
